"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Abs_log2foldchange","Significant","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000101523",5.40546042303929,-5.56140560843376,1.98999936214165,-2.79467708092556,0.00519515796842604,0.0271037463816017,1.56697067516234,5.56140560843376,"Both","1",156351582,156354214,1,"processed_pseudogene","Csnk2a1-ps3","casein kinase 2, alpha 1 polypeptide, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3704198]"
"ENSMUSG00000056771",3.5782920513798,5.55003402940872,1.58537606734405,3.50076814184951,0.000463919270607553,0.00367173179896786,2.43512904927969,5.55003402940872,"Both","6",128164781,128177608,-1,"lncRNA","Gm10010","predicted gene 10010 [Source:MGI Symbol;Acc:MGI:3641978]"
"ENSMUSG00000086391",3.26178868835613,5.5246279507089,1.64844754040345,3.35141265663617,0.000804003970214192,0.00576149445451979,2.23946485179053,5.5246279507089,"Both","11",11818123,11835321,1,"lncRNA","1700042O10Rik","RIKEN cDNA 1700042O10 gene [Source:MGI Symbol;Acc:MGI:1920571]"
"ENSMUSG00000117303",6.63756479165932,5.46969129870409,1.16102205485171,4.71110025502719,2.46382986250229e-06,3.94996463216524e-05,4.40340679301259,5.46969129870409,"Both","17",28545927,28547495,-1,"lncRNA","Gm49889","predicted gene, 49889 [Source:MGI Symbol;Acc:MGI:6270576]"
"ENSMUSG00000106915",3.32722827759734,5.45332973629623,1.49577374667515,3.64582527833374,0.000266535032621128,0.0022949776871315,2.63922153252444,5.45332973629623,"Both","5",120393323,120394456,1,"TEC","Gm42655","predicted gene 42655 [Source:MGI Symbol;Acc:MGI:5662792]"
"ENSMUSG00000027855",18.0267878423956,5.44316636236313,1.13726468763331,4.78619130757551,1.69976045507775e-06,2.8441740732131e-05,4.54604382681626,5.44316636236313,"Both","3",102725815,102843416,-1,"protein_coding","Sycp1","synaptonemal complex protein 1 [Source:MGI Symbol;Acc:MGI:105931]"
"ENSMUSG00000067591",48.2269150328335,5.42461195301221,0.5316140319486,10.2040420812984,1.901885652212e-24,6.89516964964227e-22,21.1614550439193,5.42461195301221,"Both","6",130300252,130314537,-1,"protein_coding","Klra3","killer cell lectin-like receptor, subfamily A, member 3 [Source:MGI Symbol;Acc:MGI:101905]"
"ENSMUSG00000047347",13.0802891618998,5.41285965143753,0.949024712631959,5.70360242403581,1.17301498409195e-08,3.37609396187466e-07,6.47158547479644,5.41285965143753,"Both","15",82400512,82403479,1,"processed_pseudogene","Tdg-ps","thymine DNA glycosylase, pseudogene [Source:MGI Symbol;Acc:MGI:3645587]"
"ENSMUSG00000098292",5.17941081934242,5.40660011531865,1.52099933175388,3.55463674601634,0.000378501628343703,0.00308915329767876,2.51016053951854,5.40660011531865,"Both","11",62640678,62643613,1,"lncRNA","Gm27194","predicted gene 27194 [Source:MGI Symbol;Acc:MGI:5521037]"
"ENSMUSG00000032021",49.3259920497177,5.36496163741831,1.20662864633854,4.44624089913501,8.73859511009859e-06,0.000120148415136519,3.92028195354925,5.36496163741831,"Both","9",40880987,40915924,-1,"protein_coding","Crtam","cytotoxic and regulatory T cell molecule [Source:MGI Symbol;Acc:MGI:1859822]"
"ENSMUSG00000097352",2.99558347039664,5.35596091707157,1.35284544768495,3.95903384694603,7.52535725072335e-05,0.00078939851566598,3.10270369455905,5.35596091707157,"Both","10",22183107,22190095,1,"transcribed_unprocessed_pseudogene","C920009B18Rik","RIKEN cDNA  C920009B18 gene [Source:MGI Symbol;Acc:MGI:3583961]"
"ENSMUSG00000110588",124.353460649108,5.3101098118755,0.528451863779298,10.0484266890451,9.33457744681685e-24,3.16227939243394e-21,20.4999997620977,5.3101098118755,"Both","8",94897376,94900040,-1,"lncRNA","Gm45774","predicted gene 45774 [Source:MGI Symbol;Acc:MGI:5804889]"
"ENSMUSG00002076503",3.59497592317354,5.29628053985656,1.25591812845243,4.21705875555976,2.47509500885916e-05,0.000297198363498399,3.52695358631648,5.29628053985656,"Both","17",28665835,28666122,1,"misc_RNA","Gm55779","predicted gene, 55779 [Source:MGI Symbol;Acc:MGI:6848024]"
"ENSMUSG00000091020",2.94050129101497,5.28698269999623,1.54321444125636,3.42595465584937,0.00061264264895086,0.00462805315097852,2.33460166202709,5.28698269999623,"Both","1",16838503,16840362,-1,"processed_pseudogene","Gm5828","predicted gene 5828 [Source:MGI Symbol;Acc:MGI:3644176]"
"ENSMUSG00000089727",3.97561170137185,-5.28262176202287,1.34936690835926,-3.91488907079112,9.044578127601e-05,0.000928839958351786,3.03205910967947,5.28262176202287,"Both","6",130092189,130106861,-1,"protein_coding","Klra8","killer cell lectin-like receptor, subfamily A, member 8 [Source:MGI Symbol;Acc:MGI:102968]"
"ENSMUSG00000099891",7.39838969864778,5.22249964257644,1.23526241964068,4.22784629366089,2.3593887604051e-05,0.000285795830795846,3.54394411100889,5.22249964257644,"Both","5",24414325,24414722,-1,"processed_pseudogene","Gm5575","predicted gene 5575 [Source:MGI Symbol;Acc:MGI:3647974]"
"ENSMUSG00000116972",82.350188306568,5.16902991613549,0.401115662588058,12.8866319574363,5.35310318851268e-38,4.8096468430702e-35,34.3178868113053,5.16902991613549,"Both","16",85441140,85441911,1,"processed_pseudogene","Gm6278","predicted gene 6278 [Source:MGI Symbol;Acc:MGI:3644862]"
"ENSMUSG00000043300",29.7837860105991,5.16674949602391,0.67769808603628,7.62396943784095,2.45991632016898e-14,2.07486411250171e-12,11.6830103409389,5.16674949602391,"Both","3",69481491,69506293,-1,"protein_coding","B3galnt1","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1349405]"
"ENSMUSG00000094090",2.66872582001719,5.14051687846434,1.43319189066769,3.58676106942631,0.000334810843058979,0.00279550144315709,2.55354027920391,5.14051687846434,"Both","5",146511698,146512930,1,"processed_pseudogene","Gm8494","predicted gene 8494 [Source:MGI Symbol;Acc:MGI:3645114]"
"ENSMUSG00000032572",3.31126984767606,5.13927156537637,1.52677181688058,3.3661032438211,0.000762381679762056,0.00551825478538805,2.25819825142233,5.13927156537637,"Both","9",105866653,105973982,-1,"protein_coding","Col6a4","collagen, type VI, alpha 4 [Source:MGI Symbol;Acc:MGI:1915803]"
"ENSMUSG00000084781",2.83020628767117,5.13384339033803,1.42266646237008,3.60860646267385,0.000307846180448053,0.00260189828996279,2.58470968431988,5.13384339033803,"Both","2",92239237,92262653,1,"lncRNA","D930015M05Rik","RIKEN cDNA D930015M05 gene [Source:MGI Symbol;Acc:MGI:3612068]"
"ENSMUSG00000113174",2.71776645402637,5.13058501402476,1.43284646245427,3.58069419750443,0.0003426825375685,0.00284742044183878,2.54554840145539,5.13058501402476,"Both","12",23162536,23165585,-1,"unprocessed_pseudogene","Gm9292","predicted gene 9292 [Source:MGI Symbol;Acc:MGI:3647448]"
"ENSMUSG00000044646",5.03799785772015,5.12115795761461,1.3021023083358,3.9329919967348,8.38950320327377e-05,0.000867713131609873,3.06162383006628,5.12115795761461,"Both","18",75953249,76281635,1,"protein_coding","Zbtb7c","zinc finger and BTB domain containing 7C [Source:MGI Symbol;Acc:MGI:2443302]"
"ENSMUSG00000112163",4.17145515018628,5.12110105432265,1.25367167175556,4.08488216627835,4.4099189843764e-05,0.000493132985996419,3.30703594624784,5.12110105432265,"Both","10",82266538,82268227,1,"processed_pseudogene","Gm8188","predicted gene 8188 [Source:MGI Symbol;Acc:MGI:3646272]"
"ENSMUSG00000036523",6.15546527356747,5.10207191842121,1.4227149510983,3.58615189534808,0.000335593530260791,0.00280090480728564,2.5527016510383,5.10207191842121,"Both","12",16720616,16850887,-1,"protein_coding","Greb1","gene regulated by estrogen in breast cancer protein [Source:MGI Symbol;Acc:MGI:2149712]"
"ENSMUSG00000098470",7.09055814022914,5.09338626216508,1.25664340228857,4.05316755166112,5.05287860438677e-05,0.000555118215628137,3.25561452151161,5.09338626216508,"Both","6",124547253,124558130,1,"protein_coding","C1rb","complement component 1, r subcomponent B [Source:MGI Symbol;Acc:MGI:3779804]"
"ENSMUSG00000026815",10.5623113498412,5.07330803053632,1.50310282616874,3.37522353242305,0.000737557567558779,0.00537433960987382,2.26967489353477,5.07330803053632,"Both","2",28499462,28511994,-1,"protein_coding","Gfi1b","growth factor independent 1B [Source:MGI Symbol;Acc:MGI:1276578]"
"ENSMUSG00000121360",3.72055069413784,-5.03437927992489,1.33357835211392,-3.77509073384751,0.000159949432922719,0.00149024122242921,2.82674342750002,5.03437927992489,"Both","6",130267841,130283391,-1,"lncRNA","","novel transcript"
"ENSMUSG00000072720",2.4636413728403,5.02850109782481,1.55911810822807,3.2252214064396,0.0012587528017291,0.00840728075233737,2.07534444953121,5.02850109782481,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000031397",7.49319716893116,5.00402987123203,1.13799311632382,4.3972408966735,1.0963564206008e-05,0.00014598070510126,3.83570454299512,5.00402987123203,"Both","X",73220865,73252106,1,"protein_coding","Tktl1","transketolase-like 1 [Source:MGI Symbol;Acc:MGI:1933244]"
"ENSMUSG00000099025",16.9438136180165,4.98173855520535,0.75768321857109,6.57496224424817,4.86655151549007e-11,2.31189165672649e-09,8.63603252232259,4.98173855520535,"Both","9",32816233,32840262,-1,"lncRNA","Gm27162","predicted gene 27162 [Source:MGI Symbol;Acc:MGI:5521005]"
"ENSMUSG00000107952",3.84767285821683,4.938588897805,1.283693594355,3.84717110027055,0.000119489525063845,0.00116584090436467,2.93336071121574,4.938588897805,"Both","6",47022090,47023223,1,"processed_pseudogene","Gm6352","predicted gene 6352 [Source:MGI Symbol;Acc:MGI:3647816]"
"ENSMUSG00000116637",2.22023498283031,4.92503285924818,1.46942624817599,3.35167067102663,0.000803255101600223,0.00575963451581145,2.23960507435497,4.92503285924818,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000087644",2.67857566913524,-4.92153891208948,1.65172562641307,-2.97963465201979,0.00288592360022256,0.0167380328932358,1.7762955830101,4.92153891208948,"Both","X",7517345,7523497,-1,"lncRNA","Gm14703","predicted gene 14703 [Source:MGI Symbol;Acc:MGI:3705165]"
"ENSMUSG00000071753",15.9169813635833,-4.91532516451736,1.3577994209557,-3.62006721217899,0.000294526500054384,0.00250057112720782,2.60196078770118,4.91532516451736,"Both","X",60159984,60247391,1,"lncRNA","Cdr1os","cerebellar degeneration related antigen 1, opposite strand [Source:MGI Symbol;Acc:MGI:5637821]"
"ENSMUSG00000024215",2.33869552725004,4.90732224801052,1.38605630795254,3.54049270571088,0.000399380675054936,0.00323528092905145,2.49008800227824,4.90732224801052,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000082145",2.12012926863188,4.90137864698139,1.59510481410454,3.07276274489392,0.00212087034763779,0.0129133134160091,1.88896230818613,4.90137864698139,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000092389",2.0018255187739,-4.88514338490147,1.54111439592759,-3.16987719912974,0.00152503374586172,0.00986997255190496,2.0056840550885,4.88514338490147,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000112903",2.06614319667763,4.86294334770673,1.59852734580928,3.04213960459012,0.00234902921624355,0.014118556503205,1.8502097037615,4.86294334770673,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000039114",80.0902056044102,4.86056405174446,0.491080880453026,9.89768538180626,4.26020525776855e-23,1.33389608563314e-20,19.8748780018992,4.86056405174446,"Both","13",36909335,36919105,-1,"protein_coding","Nrn1","neuritin 1 [Source:MGI Symbol;Acc:MGI:1915654]"
"ENSMUSG00000102493",3.52237724055189,4.84078607727764,1.26269147106463,3.83370458121189,0.00012622772584662,0.001220063589626,2.91361753333838,4.84078607727764,"Both","1",177970867,177971838,1,"unprocessed_pseudogene","Gm8010","predicted gene 8010 [Source:MGI Symbol;Acc:MGI:3648648]"
"ENSMUSG00000070858",10.5897063306023,4.8125006390904,0.924374374694223,5.20622463239782,1.92721331361779e-07,4.08470391034991e-06,5.38883941887738,4.8125006390904,"Both","5",34140777,34142357,1,"protein_coding","Gm1673","predicted gene 1673 [Source:MGI Symbol;Acc:MGI:2686519]"
"ENSMUSG00000020017",67.6066445719439,4.80118089559829,1.02490946396537,4.6844926936498,2.80654177779363e-06,4.42388907994701e-05,4.35419577062082,4.80118089559829,"Both","10",93324630,93355166,1,"protein_coding","Hal","histidine ammonia lyase [Source:MGI Symbol;Acc:MGI:96010]"
"ENSMUSG00000092444",2.05699875017863,4.80093143873342,1.55106787715251,3.09524264505244,0.00196651947611914,0.0121452854076515,1.91559227505303,4.80093143873342,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000085666",29.9240152312486,4.78630415999226,0.669880449609937,7.14501246122239,8.99877257491721e-13,5.66950107502025e-11,10.2464551580206,4.78630415999226,"Both","10",41930109,41931302,-1,"processed_pseudogene","Tdg-ps2","thymine DNA glycosylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3704357]"
"ENSMUSG00000099397",10.9763714562805,4.75453547010186,0.924311432518238,5.14386742696493,2.69139494969158e-07,5.47957405274646e-06,5.26125319949582,4.75453547010186,"Both","17",22186482,22187223,-1,"processed_pseudogene","Gm7809","predicted gene 7809 [Source:MGI Symbol;Acc:MGI:3643362]"
"ENSMUSG00000069899",22.409282424993,4.75435755806029,1.62759070912872,2.92110143624829,0.00348796243697466,0.0195919390486766,1.70792257898913,4.75435755806029,"Both","11",45942181,45943148,-1,"protein_coding","Gm12166","predicted gene 12166 [Source:MGI Symbol;Acc:MGI:3650635]"
"ENSMUSG00000066107",1.90119974159542,4.7375900151742,1.85362456819278,2.55585197589023,0.0105928169637809,0.0483876113851731,1.31526581595384,4.7375900151742,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000021589",11.1303575990992,4.7345682185577,1.22860299583875,3.85361930142901,0.000116384513378091,0.0011420161296098,2.94232776215754,4.7345682185577,"Both","13",76017656,76092044,-1,"protein_coding","Rhobtb3","Rho-related BTB domain containing 3 [Source:MGI Symbol;Acc:MGI:1920546]"
"ENSMUSG00000013483",8.97940527795495,4.72441614585499,1.13584691935493,4.15937752293071,3.19116079783941e-05,0.000373205081422475,3.4280524516921,4.72441614585499,"Both","11",119198594,119236201,1,"protein_coding","Card14","caspase recruitment domain family, member 14 [Source:MGI Symbol;Acc:MGI:2386258]"
"ENSMUSG00000028457",3.81542354202506,4.71753419174922,1.33837568291209,3.52482061052143,0.000423769660804295,0.00340349787816586,2.46807451581042,4.71753419174922,"Both","4",43267159,43373833,1,"protein_coding","Atp8b5","ATPase, class I, type 8B, member 5 [Source:MGI Symbol;Acc:MGI:2444287]"
"ENSMUSG00000073568",3.2233203245195,4.68044853907447,1.35609002100129,3.45142908405047,0.000557626275746955,0.00427899999565942,2.36865771395661,4.68044853907447,"Both","18",47054882,47067299,1,"protein_coding","Arl14epl","ADP-ribosylation factor-like 14 effector protein-like [Source:MGI Symbol;Acc:MGI:2685795]"
"ENSMUSG00000025977",11.0448831444305,4.67204854861481,1.60494352558439,2.91103610447204,0.00360232389140735,0.0200977384492259,1.69685280995666,4.67204854861481,"Both","1",55287817,55402628,-1,"protein_coding","Boll","boule homolog, RNA binding protein [Source:MGI Symbol;Acc:MGI:1922638]"
"ENSMUSG00000028078",54.8147029821001,4.6599443172729,0.562425600032872,8.28544134015334,1.17671898262894e-16,1.50104307259427e-14,13.8236068454505,4.6599443172729,"Both","3",86693458,86828159,-1,"protein_coding","Dclk2","doublecortin-like kinase 2 [Source:MGI Symbol;Acc:MGI:1918012]"
"ENSMUSG00000058743",2.48072055668326,4.59949388420553,1.4588328453537,3.15285873830895,0.00161680025731407,0.0103536341237667,1.98490718616087,4.59949388420553,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000079507",26.6652915519302,4.58674380107319,0.501419769025415,9.14751289122131,5.8259340529196e-20,1.1920091802335e-17,16.9237203998731,4.58674380107319,"Both","17",35539381,35544075,1,"protein_coding","H2-Q1","histocompatibility 2, Q region locus 1 [Source:MGI Symbol;Acc:MGI:95928]"
"ENSMUSG00000029032",17.2424234380205,4.58524491604243,0.644294621988351,7.11668972479074,1.10549966886406e-12,6.88106947502286e-11,10.162344057258,4.58524491604243,"Both","4",154362943,154386133,-1,"protein_coding","Arhgef16","Rho guanine nucleotide exchange factor (GEF) 16 [Source:MGI Symbol;Acc:MGI:2446219]"
"ENSMUSG00000107658",24.6077089591365,4.58224695327862,0.632351009600005,7.24636615378717,4.28101821347598e-13,2.82642943710802e-11,10.5487618523964,4.58224695327862,"Both","6",131268566,131269301,-1,"processed_pseudogene","Gm44958","predicted gene 44958 [Source:MGI Symbol;Acc:MGI:5753534]"
"ENSMUSG00000031750",1.89954125489367,4.5564248426945,1.4221294167584,3.20394528725831,0.00135558234929686,0.0089584615440421,2.04776656626429,4.5564248426945,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000117813",14.7379579983264,4.53720484632986,0.744150130916366,6.09716327099563,1.07967231205604e-09,3.98418363011393e-08,7.39966065325352,4.53720484632986,"Both","18",80002221,80002754,1,"processed_pseudogene","Gm5823","predicted gene 5823 [Source:MGI Symbol;Acc:MGI:3647390]"
"ENSMUSG00000069301",5.86491185794892,4.52655411817052,1.69168806606605,2.67576168974038,0.00745596401557096,0.0365285671839198,1.43736736245332,4.52655411817052,"Both","13",22226630,22227114,-1,"protein_coding","H2ac11","H2A clustered histone 11 [Source:MGI Symbol;Acc:MGI:2448293]"
"ENSMUSG00000061878",63.1468482278237,4.50754550544314,0.53611828437191,8.40774440424833,4.17970755576717e-17,5.64533703528945e-15,14.2483101249176,4.50754550544314,"Both","11",116421751,116427501,1,"protein_coding","Sphk1","sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]"
"ENSMUSG00000056716",1.97673549676464,-4.48656931990846,1.74733102675022,-2.56766992128149,0.0102384596057778,0.0470972263224463,1.32700466884406,4.48656931990846,"Both",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000016128",24.1195644878929,-4.40144073494786,1.44901968050494,-3.03752998952651,0.00238525669015111,0.0142914843438599,1.84492266212089,4.40144073494786,"Both","5",150960975,151157301,-1,"protein_coding","Stard13","StAR-related lipid transfer (START) domain containing 13 [Source:MGI Symbol;Acc:MGI:2385331]"
"ENSMUSG00000041992",183.233350012031,4.39782084198496,0.294244345892686,14.9461524184695,1.65011640632837e-50,3.78885061519732e-47,46.4214925175211,4.39782084198496,"Both","12",117480099,117723472,1,"protein_coding","Rapgef5","Rap guanine nucleotide exchange factor (GEF) 5 [Source:MGI Symbol;Acc:MGI:2444365]"
"ENSMUSG00000090243",11.8077181214279,4.39775577561588,0.756469014815496,5.81353061326445,6.11687792932055e-09,1.87544929390815e-07,6.7268946732747,4.39775577561588,"Both","1",43825070,43826348,1,"processed_pseudogene","Gm16103","predicted gene 16103 [Source:MGI Symbol;Acc:MGI:3802086]"
"ENSMUSG00000032023",2.84910683059964,4.36256417867495,1.69669034985569,2.57122001020752,0.0101340923687207,0.0467457631249139,1.33025774596485,4.36256417867495,"Both","9",40806145,40875414,-1,"protein_coding","Jhy","junctional cadherin complex regulator [Source:MGI Symbol;Acc:MGI:1918239]"
"ENSMUSG00000046272",2.41640094589515,4.34705197200188,1.36645594511722,3.18126024299231,0.00146635840875598,0.00957116124982388,2.01903536694677,4.34705197200188,"Both",NA,NA,NA,NA,NA,NA,NA
